inicio,fin,grupo,sector,subsector,producto,tipo,subtipo,posicion,categoria,precio,year,day,month_day,week,month
2019-06-03,2019-06-09,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Berenjena,LARGA (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,0.55,2019,03,06-03,23,Junio
2019-06-03,2019-06-09,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Calabacín,VERDE (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,0.63,2019,03,06-03,23,Junio
2019-06-03,2019-06-09,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Judía verde,PLANA (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,1.45,2019,03,06-03,23,Junio
2019-06-03,2019-06-09,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Pepino,TIPO HOLANDES O ALMERIA (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,0.36,2019,03,06-03,23,Junio
2019-06-03,2019-06-09,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Pimiento,DULCE CONICO (ECO),ROJO (ECO),Agricultor,NA,1.59,2019,03,06-03,23,Junio
2019-06-03,2019-06-09,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Pimiento,DULCE CONICO (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,1.72,2019,03,06-03,23,Junio
2019-06-03,2019-06-09,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Sandía,MINI (ECO),RAYADA (ECO),Agricultor,NA,0.3,2019,03,06-03,23,Junio
2019-06-03,2019-06-09,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Sandía,NO DESIGNADO (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,0.28,2019,03,06-03,23,Junio
2019-06-03,2019-06-09,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Tomate,PERA (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,0.72,2019,03,06-03,23,Junio
2019-06-03,2019-06-09,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Tomate,RAMA (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,0.68,2019,03,06-03,23,Junio
2019-06-03,2019-06-09,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Tomate,REDONDO (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,0.32,2019,03,06-03,23,Junio
2019-06-03,2019-06-09,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Tomate,TIPO CHERRY (ECO),PERA SUELTO ROJO (ECO),Agricultor,NA,1.42,2019,03,06-03,23,Junio
2019-06-03,2019-06-09,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Tomate,TIPO CHERRY (ECO),REDONDO RAMA ROJO (ECO),Agricultor,NA,1.39,2019,03,06-03,23,Junio
2019-06-03,2019-06-09,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Tomate,TIPO CHERRY (ECO),REDONDO SUELTO ROJO (ECO),Agricultor,NA,1.01,2019,03,06-03,23,Junio
2019-06-10,2019-06-16,Agricultura,Frutales,Cítricos,Limón,NA,NA,Mercas,NA,0.93,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Frutales,Cítricos,Mandarina,NA,NA,Mercas,NA,1.07,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Frutales,Cítricos,Naranja,NA,NA,Mercas,NA,0.68,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Frutales,Cítricos,Pomelo,NA,NA,Mercas,NA,1.4,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Frutales,Frutales no cítricos,Aguacate,NA,NA,Mercas,NA,2.55,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Frutales,Frutales no cítricos,Chirimoya,NA,NA,Mercas,NA,3.02,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Frutales,Frutales no cítricos,Mango,NA,NA,Mercas,NA,3.64,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Frutos rojos,Arándano,NA,NA,Agricultor,I,4.41,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Frutos rojos,Frambuesa,NA,NA,Agricultor,I,5.16,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Frutos rojos,Fresa,NA,NA,Mercas,NA,1.78,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas al aire libre,Ajo,NA,NA,Mercas,NA,2.07,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas al aire libre,Ajo,CHINO,NA,Agricultor,I,1.12,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas al aire libre,Ajo,MORADO,NA,Agricultor,I,1.42,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas al aire libre,Cebolla,NA,NA,Mercas,NA,0.75,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas al aire libre,Espárrago,NA,NA,Mercas,NA,3.33,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas al aire libre,Espárrago,VERDE,NA,Agricultor,I,1.72,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas al aire libre,Lechuga,NA,NA,Mercas,NA,0.98,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas al aire libre,Zanahoria,NA,NA,Mercas,NA,0.94,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Berenjena,NA,NA,Mercas,NA,0.79,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Berenjena,LARGA,SIN ESPECIFICAR,Agricultor,I,0.23,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Berenjena,LARGA,SIN ESPECIFICAR,Agricultor,II,0.06,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Berenjena,LARGA,SIN ESPECIFICAR,Subasta,NA,0.22,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Berenjena,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,I,1.87,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Berenjena,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,II,0.03,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Berenjena,RAYADA,SIN ESPECIFICAR,Agricultor,I,0.47,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Berenjena,RAYADA,SIN ESPECIFICAR,Agricultor,II,0.18,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Berenjena,RAYADA,SIN ESPECIFICAR,Subasta,NA,0.5,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Calabacín,NA,NA,Mercas,NA,0.8,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Calabacín,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,I,0.84,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Calabacín,VERDE,SIN ESPECIFICAR,Agricultor,I,0.45,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Calabacín,VERDE,SIN ESPECIFICAR,Agricultor,II,0.21,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Calabacín,VERDE,SIN ESPECIFICAR,Subasta,NA,0.47,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Judía verde,NA,NA,Mercas,NA,2.52,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Judía verde,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,I,1.9,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Judía verde,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,II,0.39,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Judía verde,PLANA,SIN ESPECIFICAR,Agricultor,I,1.66,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Judía verde,PLANA,SIN ESPECIFICAR,Agricultor,II,0.54,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Judía verde,PLANA,SIN ESPECIFICAR,Subasta,NA,1.81,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Judía verde,REDONDA,SIN ESPECIFICAR,Agricultor,I,1.95,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Judía verde,REDONDA,SIN ESPECIFICAR,Agricultor,II,1.03,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Judía verde,REDONDA,SIN ESPECIFICAR,Subasta,NA,2.15,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Melón,NA,NA,Mercas,NA,1.13,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Melón,AMARILLO,SIN ESPECIFICAR,Agricultor,I,0.46,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Melón,AMARILLO,SIN ESPECIFICAR,Agricultor,II,0.08,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Melón,CANTALOUP,SIN ESPECIFICAR,Agricultor,I,0.7,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Melón,CANTALOUP,SIN ESPECIFICAR,Agricultor,II,0.08,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Melón,GALIA,SIN ESPECIFICAR,Agricultor,I,0.4,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Melón,GALIA,SIN ESPECIFICAR,Agricultor,II,0.05,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Melón,PIEL DE SAPO,SIN ESPECIFICAR,Agricultor,I,0.64,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Melón,PIEL DE SAPO,SIN ESPECIFICAR,Agricultor,II,0.38,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,NA,NA,Mercas,NA,0.62,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,CORTO O TIPO ESPANOL,SIN ESPECIFICAR,Agricultor,I,0.19,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,CORTO O TIPO ESPANOL,SIN ESPECIFICAR,Agricultor,II,0.09,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,CORTO O TIPO ESPANOL,SIN ESPECIFICAR,Subasta,NA,0.21,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,LARGO TIPO HOLANDES O ALMERIA,SIN ESPECIFICAR,Agricultor,I,0.22,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,LARGO TIPO HOLANDES O ALMERIA,SIN ESPECIFICAR,Agricultor,II,0.06,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,LARGO TIPO HOLANDES O ALMERIA,SIN ESPECIFICAR,Subasta,NA,0.17,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,MEDIO LARGO O TIPO FRANCES,SIN ESPECIFICAR,Agricultor,I,0.07,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,MEDIO LARGO O TIPO FRANCES,SIN ESPECIFICAR,Subasta,NA,0.09,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,I,1.35,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,II,0.86,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,NA,NA,Mercas,NA,1.58,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,DULCE CONICO,SIN ESPECIFICAR,Agricultor,I,1.07,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,DULCE CONICO,SIN ESPECIFICAR,Agricultor,II,0.34,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,ITALIANO,SIN ESPECIFICAR,Agricultor,I,0.47,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,ITALIANO,SIN ESPECIFICAR,Agricultor,II,0.21,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,ITALIANO,SIN ESPECIFICAR,Subasta,NA,0.49,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,LAMUYO,ROJO,Agricultor,I,1.55,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,LAMUYO,ROJO,Agricultor,II,0.54,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,LAMUYO,ROJO,Subasta,NA,1.58,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,LAMUYO,SIN ESPECIFICAR,Agricultor,I,0.57,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,LAMUYO,SIN ESPECIFICAR,Agricultor,II,0.33,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,LAMUYO,SIN ESPECIFICAR,Subasta,NA,0.43,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,LAMUYO,VERDE,Agricultor,I,0.84,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,LAMUYO,VERDE,Agricultor,II,0.38,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,LAMUYO,VERDE,Subasta,NA,0.89,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,I,1.56,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,II,0.5,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,SNACK,SIN ESPECIFICAR,Agricultor,I,1.37,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,SNACK,SIN ESPECIFICAR,Agricultor,II,0.16,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Sandía,NA,NA,Mercas,NA,0.64,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Sandía,MINI,SIN ESPECIFICAR,Agricultor,I,0.26,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Sandía,MINI,SIN ESPECIFICAR,Agricultor,II,0.08,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Sandía,NEGRA,SIN SEMILLAS,Agricultor,I,0.34,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Sandía,NEGRA,SIN SEMILLAS,Agricultor,II,0.07,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Sandía,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,I,0.34,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Sandía,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,II,0.06,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Sandía,RAYADA,SIN ESPECIFICAR,Agricultor,I,0.29,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Sandía,RAYADA,SIN ESPECIFICAR,Agricultor,II,0.11,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,NA,NA,Mercas,NA,1.18,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,ASURCADO,SIN ESPECIFICAR,Agricultor,I,1.11,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,ASURCADO,SIN ESPECIFICAR,Agricultor,II,0.21,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,ASURCADO,SIN ESPECIFICAR,Subasta,NA,1,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,LARGA VIDA,SIN ESPECIFICAR,Agricultor,I,0.64,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,LARGA VIDA,SIN ESPECIFICAR,Agricultor,II,0.46,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,LARGA VIDA,SIN ESPECIFICAR,Subasta,NA,0.73,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,LISO,SIN ESPECIFICAR,Agricultor,I,0.64,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,LISO,SIN ESPECIFICAR,Agricultor,II,0.22,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,LISO,SIN ESPECIFICAR,Subasta,NA,0.68,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,I,0.85,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,II,0.35,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,PERA,SIN ESPECIFICAR,Agricultor,I,0.58,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,PERA,SIN ESPECIFICAR,Agricultor,II,0.35,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,PERA,SIN ESPECIFICAR,Subasta,NA,0.7,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,RAMA,SIN ESPECIFICAR,Agricultor,I,0.5,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,RAMA,SIN ESPECIFICAR,Agricultor,II,0.25,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,RAMA,SIN ESPECIFICAR,Subasta,NA,0.7,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,TIPO CHERRY,PERA SUELTO ROJO,Agricultor,I,1.08,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,TIPO CHERRY,REDONDO RAMA ROJO,Agricultor,I,1.07,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,TIPO CHERRY,REDONDO SUELTO ROJO,Agricultor,I,1.07,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,TIPO CHERRY,SIN ESPECIFICAR,Agricultor,I,1.4,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,TIPO CHERRY,SIN ESPECIFICAR,Agricultor,II,0.68,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Berenjena,LARGA (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,0.51,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Calabacín,VERDE (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,0.62,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Judía verde,PLANA (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,1.54,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Pepino,TIPO HOLANDES O ALMERIA (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,0.39,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Pimiento,DULCE CONICO (ECO),ROJO (ECO),Agricultor,NA,1.49,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Pimiento,DULCE CONICO (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,1.48,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Sandía,MINI (ECO),RAYADA (ECO),Agricultor,NA,0.27,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Sandía,NO DESIGNADO (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,0.27,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Tomate,PERA (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,0.7,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Tomate,RAMA (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,0.95,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Tomate,TIPO CHERRY (ECO),PERA SUELTO ROJO (ECO),Agricultor,NA,1.41,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Tomate,TIPO CHERRY (ECO),REDONDO RAMA ROJO (ECO),Agricultor,NA,1.54,2019,10,06-10,24,Junio
2019-06-10,2019-06-16,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Tomate,TIPO CHERRY (ECO),REDONDO SUELTO ROJO (ECO),Agricultor,NA,1.08,2019,10,06-10,24,Junio
2019-06-17,2019-06-23,Agricultura,Frutales,Cítricos,Limón,NA,NA,Mercas,NA,0.92,2019,17,06-17,25,Junio
2019-06-17,2019-06-23,Agricultura,Frutales,Cítricos,Mandarina,NA,NA,Mercas,NA,1.11,2019,17,06-17,25,Junio
2019-06-17,2019-06-23,Agricultura,Frutales,Cítricos,Naranja,NA,NA,Mercas,NA,0.7,2019,17,06-17,25,Junio
2019-06-17,2019-06-23,Agricultura,Frutales,Cítricos,Pomelo,NA,NA,Mercas,NA,1.57,2019,17,06-17,25,Junio
2019-06-17,2019-06-23,Agricultura,Frutales,Frutales no cítricos,Aguacate,NA,NA,Mercas,NA,3.14,2019,17,06-17,25,Junio
2019-06-17,2019-06-23,Agricultura,Frutales,Frutales no cítricos,Chirimoya,NA,NA,Mercas,NA,2.53,2019,17,06-17,25,Junio
2019-06-17,2019-06-23,Agricultura,Frutales,Frutales no cítricos,Mango,NA,NA,Mercas,NA,3.3,2019,17,06-17,25,Junio
2019-06-17,2019-06-23,Agricultura,Hortalizas,Frutos rojos,Fresa,NA,NA,Mercas,NA,2.17,2019,17,06-17,25,Junio
2019-06-17,2019-06-23,Agricultura,Hortalizas,Hortalizas al aire libre,Ajo,NA,NA,Mercas,NA,2.02,2019,17,06-17,25,Junio
2019-06-17,2019-06-23,Agricultura,Hortalizas,Hortalizas al aire libre,Ajo,CHINO,NA,Agricultor,I,1.17,2019,17,06-17,25,Junio
2019-06-17,2019-06-23,Agricultura,Hortalizas,Hortalizas al aire libre,Ajo,MORADO,NA,Agricultor,I,1.42,2019,17,06-17,25,Junio
2019-06-17,2019-06-23,Agricultura,Hortalizas,Hortalizas al aire libre,Cebolla,NA,NA,Mercas,NA,0.75,2019,17,06-17,25,Junio
2019-06-17,2019-06-23,Agricultura,Hortalizas,Hortalizas al aire libre,Espárrago,NA,NA,Mercas,NA,3.34,2019,17,06-17,25,Junio
2019-06-17,2019-06-23,Agricultura,Hortalizas,Hortalizas al aire libre,Espárrago,VERDE,NA,Agricultor,I,1.98,2019,17,06-17,25,Junio
2019-06-17,2019-06-23,Agricultura,Hortalizas,Hortalizas al aire libre,Lechuga,NA,NA,Mercas,NA,1.09,2019,17,06-17,25,Junio
2019-06-17,2019-06-23,Agricultura,Hortalizas,Hortalizas al aire libre,Zanahoria,NA,NA,Mercas,NA,0.91,2019,17,06-17,25,Junio
